"","STORE","LONG","LAT","ZIP.CODE","CITY","ALLAN","BLISS","BREATHSAVERS","BROOKSIDE","BUBBLE.YUM","CADBURY","CANE.STK","CANISTER","GOOD.N.PLENTY","HEATH","HERSHEY.ARTISAN","HERSHEY.CHOC.ASST","HERSHEY.CHOC.REM","HERSHEY.GUM.REM","HERSHEY.NCHOC.REM","HERSHEY.SUGAREE.BFY","ICE.BREAKERS","JOLLY.RANCHER","KISSES","KIT.KAT","LANCASTER","LORENA","ALMOND.JOY","PAYDAY","PELON","POT.OF.GOLD","REESE","ROLO","SL.HARD.ROLL","SNACK.BITES","TAKE5","TOTAL"
"1102","Acme Market",-75.062552,40.0357128,19149,"Philadelphia",0,584,481,1336,112,4508,88,0,500,473,0,483,6554,0,567,0,4629,2098,8511,8502,504,0,2322,1412,0,290,18717,1337,0,26,324,64358
"1103","Rite Aid",-75.1808845,40.0688475,19150,"Philadelphia",0,19,144,528,36,433,0,0,225,72,0,523,316,0,40,1,649,652,1057,1704,5,0,845,760,0,129,3618,65,17,0,104,11942
"1104","Family Dollar",-75.1717918,40.0804059,19150,"Philadelphia",0,0,34,197,62,57,0,0,163,43,0,198,343,0,418,0,377,2230,1098,2492,110,0,1275,432,0,0,4538,117,0,0,0,14184
"1105","Rite Aid",-75.2463035,39.9815872,19151,"Philadelphia",0,39,158,857,72,996,0,0,256,239,0,683,961,0,103,166,1056,1539,1793,3079,216,0,1431,1028,0,346,5975,227,122,25,298,21665
"1106","Rite Aid",-75.2682156,39.9784559,19151,"Philadelphia",0,28,67,225,33,445,0,0,61,67,0,395,641,0,61,81,686,422,948,1688,54,0,816,487,0,113,3294,74,42,3,140,10871
"1107","Browns Family ShopRite",-75.2541551,39.9716399,19151,"Philadelphia",58,165,86,1667,0,2027,0,0,255,219,0,274,60,0,0,353,1717,1913,4820,6609,294,0,1905,591,0,210,10102,464,0,68,416,34273
"1108","Acme Market",-75.0445095,40.0609417,19152,"Philadelphia",0,1064,1125,2189,101,4695,106,0,663,687,0,460,5892,0,707,0,4803,2574,10348,9758,998,0,2735,1245,0,220,20664,2014,0,19,375,73442
"1109","Target Store",-75.0594911,40.0511897,19152,"Philadelphia",0,0,1553,11569,1355,8545,455,0,696,596,0,798,21154,0,2601,424,19847,8065,21653,23559,853,0,3136,921,59,1417,40735,3172,0,356,1295,174814
"1110","Rite Aid",-75.045523,40.0591284,19152,"Philadelphia",0,180,162,773,38,1207,0,0,102,71,0,329,1165,0,97,144,1157,880,1870,3033,113,0,633,221,0,530,5221,191,19,0,166,18302
"1111","Browns Family ShopRite",-75.2416721,39.9015435,19153,"Philadelphia",99,191,0,2915,0,1805,0,0,301,220,0,339,80,0,0,473,2578,2093,8382,6832,274,0,2079,705,0,248,12668,495,0,121,500,43398
"1112","Rite Aid",-75.2436985,39.912135,19153,"Philadelphia",0,47,114,400,24,799,0,0,63,73,0,540,566,0,83,3,1213,645,738,2989,45,0,1154,594,0,120,5610,97,56,0,128,16101
"1113","Rite Aid",-75.2394453,39.9051198,19153,"Philadelphia",0,239,188,903,29,990,0,0,190,127,0,368,829,0,48,179,1454,1070,1407,1915,102,0,1030,638,0,432,4318,141,83,3,89,16772
"1114","Dollar General",-75.2393073,39.9035919,19153,"Philadelphia",0,0,76,90,155,88,0,0,59,83,0,133,308,0,116,0,370,552,581,1174,70,0,395,265,0,0,2939,65,9,0,51,7579
"1115","Rite Aid",-74.9722676,40.0848999,19154,"Philadelphia",0,149,295,854,62,2564,0,0,283,318,0,829,2492,0,291,184,3311,1756,3859,4571,186,0,1279,512,0,886,11751,310,83,3,311,37139
"1116","Rite Aid",-74.9759201,40.0951985,19154,"Philadelphia",0,284,332,1253,105,3632,0,0,448,408,0,1247,2510,0,369,37,5610,1815,6343,5827,199,0,1374,673,0,1510,16848,744,0,0,307,51875
"1117","Acme Market",-75.4770481,40.0395642,19301,"Philadelphia",0,1527,1144,3048,80,7834,53,0,1100,1826,0,996,12899,0,1126,0,7598,2418,17852,11782,1277,0,2879,1383,0,196,27923,2752,0,0,850,108543
"1118","Walgreens",-75.4771501,40.0413696,19301,"Philadelphia",0,209,342,1227,0,1339,45,0,567,389,0,812,1165,0,553,387,2905,645,2252,2300,189,0,403,370,0,82,5949,365,0,6,101,22602
"1119","Walgreens",-75.7924248,39.8337278,19311,"Philadelphia",0,105,228,379,0,1320,44,0,196,148,0,404,1666,0,422,338,1863,567,3070,2014,161,0,452,257,0,61,5359,315,0,17,211,19597
"1120","Acme Market",-75.7955655,39.8353439,19311,"Philadelphia",0,593,515,2399,73,3898,103,0,391,653,0,480,6065,0,546,0,3893,1643,8608,5570,478,0,1281,639,0,233,17039,1718,0,20,410,57248
"1121","Giant Food Store",-75.4372409,40.0477932,19312,"Philadelphia",0,266,1737,7952,0,9771,176,0,1051,576,0,961,7195,0,532,0,4319,2465,18024,14226,1058,0,1460,147,0,67,32822,2453,0,0,836,108094
"1122","Walgreens",-75.5385582,39.8484984,19317,"Philadelphia",0,232,541,1174,0,2544,65,0,574,304,0,883,2333,0,528,343,2785,1254,4319,3469,346,0,1067,770,0,99,9982,660,0,28,378,34678
"1123","Walgreens",-75.8078197,39.9851553,19320,"Philadelphia",0,51,83,215,0,633,49,0,226,83,0,534,844,0,314,164,989,916,1674,3257,113,0,696,400,0,27,7614,209,0,44,162,19297
"1124","Family Dollar",-75.7892832,39.9901192,19320,"Philadelphia",0,0,53,162,41,206,0,0,176,34,0,201,202,0,173,0,339,1632,849,2270,165,0,494,214,0,0,3891,159,1,0,0,11262
"1125","Rite Aid",-75.8700365,39.9845515,19320,"Philadelphia",0,29,0,398,0,1716,0,0,117,84,0,376,1003,0,168,0,1364,560,1736,1410,60,0,480,193,0,646,6206,216,0,0,150,16912
"1126","Dollar General",-75.7713305,39.9918074,19320,"Philadelphia",0,0,80,68,83,168,0,0,104,90,0,228,471,0,157,0,233,684,925,1719,65,0,726,271,214,0,4159,136,0,0,130,10711
"1127","Rite Aid",-75.8190664,39.9835641,19320,"Philadelphia",0,24,112,263,110,526,0,0,146,59,0,395,477,0,31,7,647,769,983,1822,35,0,532,403,0,182,5516,81,35,0,90,13245
"1128","Rite Aid",-75.4275656,40.0454703,19333,"Philadelphia",0,194,311,2171,123,2546,0,0,528,380,0,859,3296,0,469,333,5512,2648,4086,4077,502,0,721,576,0,299,9743,715,37,4,371,40501
"1129","Rite Aid",-75.4062793,40.0459847,19333,"Philadelphia",0,144,120,1070,15,2438,0,0,225,235,0,380,1524,0,96,74,1988,713,2342,1725,111,0,439,158,0,281,5112,263,22,0,239,19714
"1130","Acme Market",-75.4075988,40.045408,19333,"Philadelphia",0,334,1100,2664,121,5430,106,0,713,1454,75,718,9018,0,1105,0,7437,1856,12258,9576,541,0,2132,1186,0,212,22662,2830,0,23,301,83852
"1131","Big Kmart",-75.4088031,40.0454931,19333,"Philadelphia",0,165,321,669,292,3282,118,0,623,296,0,406,6748,0,698,454,3061,2180,6682,4514,313,0,988,443,0,316,10613,731,0,0,0,43913
"1132","Wegmans Food Market",-75.6777016,40.0169044,19335,"Philadelphia",0,2908,4553,7186,0,17536,0,0,820,2128,1167,1963,19288,0,2278,2140,18986,3813,35717,20941,1560,0,2626,621,0,0,58365,5204,0,0,1582,211382
"1133","BJs Wholesale Club",-75.6820606,40.0173712,19335,"Philadelphia",0,0,0,47266,0,3186,0,0,0,0,0,0,78486,0,0,0,4288,6520,27322,17266,4202,0,0,2329,0,0,41143,0,0,0,0,232008
"1134","Rite Aid",-75.702928,40.0097155,19335,"Philadelphia",0,220,438,1655,107,2905,0,0,732,361,0,980,3419,0,313,141,3116,1990,5699,3645,301,0,1286,770,0,927,13283,684,64,0,400,43436
"1135","Rite Aid",-75.7453918,39.9966572,19335,"Philadelphia",0,53,71,516,19,1189,0,0,325,190,0,357,1228,0,128,96,1566,729,1598,1970,130,0,516,414,0,554,5207,205,130,0,115,17306
"1136","Acme Market",-75.7414442,39.9978047,19335,"Philadelphia",0,601,603,1500,62,3860,64,0,448,766,0,608,7305,0,593,0,3804,1688,9562,6797,852,0,1914,1166,0,72,18448,1979,0,0,455,63147
"1137","Rite Aid",-75.7680596,40.0375108,19335,"Philadelphia",0,42,191,691,98,2416,0,0,418,132,0,534,1925,0,182,7,1889,720,3100,2600,222,0,404,308,0,1077,7804,340,21,0,181,25302
"1138","Giant Food Store",-75.6648089,40.0504655,19341,"Philadelphia",0,262,1780,8726,0,7043,175,0,991,1577,302,1092,7282,0,775,0,7081,2144,19002,12879,1187,0,1621,702,0,83,32938,2146,0,14,682,110484
"1139","Target Store",-75.6659551,40.0522072,19341,"Philadelphia",0,283,2596,7866,1496,12349,446,0,1084,378,0,1404,23044,0,2565,159,21166,7254,28246,17668,1022,0,1502,265,0,952,45742,3854,0,91,684,182116
"1140","Giant Food Store",-75.6274038,40.0351663,19341,"Philadelphia",0,260,2586,7697,0,8221,178,0,1166,1493,155,1421,7581,0,1041,0,9596,3240,24242,16568,1681,0,2545,1162,0,81,41002,2850,0,42,830,135638
"1141","Big Kmart",-75.6282684,40.031482,19341,"Philadelphia",0,158,466,535,107,810,116,0,233,207,0,254,2126,0,406,472,1807,1359,4556,2508,246,0,648,295,0,617,6697,526,0,0,0,25149
"1142","Walgreens",-75.6647342,40.0542571,19341,"Philadelphia",0,89,310,760,0,1047,44,0,473,168,0,652,1217,0,231,517,1876,602,1911,1317,53,0,375,279,0,111,4426,316,0,0,168,16942
"1143","Target Store",-75.628704,40.0390482,19341,"Philadelphia",0,0,1181,8462,1372,10824,295,0,636,342,0,1009,19413,0,1744,160,17656,5639,27058,14959,931,0,1277,281,0,728,41980,3500,19,67,929,160462
"1144","Rite Aid",-75.6625059,40.0488105,19341,"Philadelphia",0,101,153,587,42,1696,0,0,254,155,0,254,1458,0,88,150,2544,820,2017,1834,130,0,662,314,0,685,5224,282,20,8,93,19571
"1145","Walgreens",-75.484541,39.8975691,19342,"Philadelphia",0,29,283,895,0,1554,51,0,471,226,0,560,1378,0,546,261,1619,774,3070,2664,162,0,587,247,2,0,7890,417,0,12,164,23862
"1146","Acme Market",-75.5279043,39.8843772,19342,"Philadelphia",0,963,850,4732,137,4860,77,0,839,1141,0,616,7568,0,794,0,6667,2049,11061,7127,777,0,1945,1243,0,171,21167,2489,0,23,889,78185
"1147","Wegmans Food Market",-75.5413794,39.8785557,19342,"Philadelphia",0,166,1191,551,0,3188,0,0,173,352,287,143,1543,0,0,242,4231,511,7992,1699,143,0,160,4,0,0,7763,1080,0,0,200,31619
"1148","Target Store",-75.52744,39.8806316,19342,"Philadelphia",0,83,2616,7927,1553,12966,596,0,1164,336,0,700,25275,0,2929,164,21064,7850,29023,18363,994,0,1957,411,0,777,50780,3787,0,148,1461,192924
"1149","Giant Food Store",-75.7315661,39.8397587,19348,"Philadelphia",0,319,1860,5522,0,6942,114,0,712,1108,455,958,6708,0,1008,0,6630,1961,17205,10956,1095,0,1659,395,0,82,26773,1756,0,32,525,94775
"1150","Walgreens",-75.6820609,39.8613514,19348,"Philadelphia",0,89,332,814,0,1495,41,0,269,137,0,368,1138,0,262,284,1710,441,2098,1341,181,0,374,310,0,27,4013,250,0,13,146,16133
"1151","Rite Aid",-75.720965,39.8450094,19348,"Philadelphia",0,75,97,589,73,1303,0,0,303,162,0,298,1141,0,130,47,1201,558,2185,1546,179,0,395,175,0,279,3891,208,17,0,123,14975
"1152","Dollar General",-75.7281942,39.840236,19348,"Philadelphia",0,0,122,86,255,166,0,0,118,146,0,259,971,0,282,0,588,666,2262,2022,66,0,843,267,1122,0,3474,138,0,0,131,13984
"1153","Giant Food Store",-75.6830324,39.8598514,19348,"Philadelphia",0,261,1332,4587,0,4415,60,0,518,972,423,715,4598,0,597,0,3458,1319,10851,5712,862,0,725,426,0,81,16818,1485,0,7,573,60795
"1154","Wegmans Food Market",-75.5228419,40.0484143,19355,"Philadelphia",0,1819,3169,4545,0,10184,0,0,861,1937,1378,1561,12721,0,1116,1753,15057,2254,25693,15629,770,0,1389,502,0,11,36793,3748,0,0,532,143422
"1155","Giant Food Store",-75.542342,40.042209,19355,"Philadelphia",0,106,1339,3075,0,4355,60,0,515,730,0,562,2383,0,305,0,4207,1027,8601,8328,317,0,1319,582,0,70,19653,1061,0,0,621,59216
"1156","Target Store",-75.5205305,40.0488244,19355,"Philadelphia",0,176,2304,8546,1290,10686,262,0,573,1085,0,756,22856,0,1843,175,20531,5437,24163,13568,1018,0,1494,488,0,709,38893,2916,0,95,1172,161036
"1157","Rite Aid",-75.542342,40.042209,19355,"Philadelphia",0,31,78,286,25,428,0,0,45,60,0,118,457,0,24,3,586,172,537,327,2,0,109,91,0,164,1219,39,14,0,79,4894
"1158","Rite Aid",-75.9753955,39.7941588,19363,"Philadelphia",0,17,37,153,10,569,0,0,20,31,0,173,460,0,31,0,523,198,898,483,67,0,185,106,0,385,2446,89,15,0,46,6942
"1159","Dollar General",-75.9871736,39.7702198,19363,"Philadelphia",0,0,10,11,3,51,0,0,13,12,0,18,25,0,0,0,42,34,58,106,11,0,32,13,0,0,418,9,0,0,5,871
"1160","Dollar General",-75.9758458,39.7935923,19363,"Philadelphia",0,0,70,53,116,163,0,0,134,198,0,259,970,0,324,0,372,823,1730,1821,108,0,683,284,335,0,6143,209,0,0,156,14951
"1161","Rite Aid",-75.9796685,39.7837381,19363,"Philadelphia",0,0,11,107,26,502,0,0,101,54,0,191,319,0,10,0,316,132,563,1117,20,0,298,193,0,90,2315,37,11,0,60,6473
"1162","Acme Market",-75.9836576,39.773208,19363,"Philadelphia",0,245,0,580,101,1282,52,0,192,344,0,172,2785,0,185,0,1814,532,3592,2755,344,0,790,370,0,0,8385,896,0,0,0,25416
"1163","Walgreens",-75.987962,39.769837,19363,"Philadelphia",0,19,249,664,0,1853,59,0,220,200,0,698,1460,0,277,292,1847,932,3578,3608,152,0,1030,386,0,41,9897,435,0,9,230,28136
"1164","Family Dollar",-75.9144017,39.9588708,19365,"Philadelphia",0,0,185,82,23,289,0,0,212,139,0,160,400,0,349,0,1201,1292,1165,1681,169,0,540,436,0,0,3876,168,2,0,18,12387
"1165","Big Kmart",-75.7597393,39.9949639,19372,"Philadelphia",0,54,483,331,202,2056,180,0,362,334,0,377,4133,0,455,273,2293,2088,6177,3990,148,0,975,427,0,508,13693,1017,0,0,0,40556
"1166","Giant Food Store",-75.754863,39.996629,19372,"Philadelphia",0,183,3164,7530,0,8757,181,0,1172,2117,119,1531,10200,0,1557,0,9132,2881,25546,20464,1888,0,2695,1254,0,81,56691,3512,0,56,1149,161860
"1167","Rite Aid",-75.5876116,39.9704992,19380,"Philadelphia",0,95,188,637,160,1192,0,0,261,107,0,397,1326,0,113,9,2031,547,1928,1445,92,0,462,222,0,421,5022,159,50,0,217,17081
"1168","Big Kmart",-75.585564,39.9722736,19380,"Philadelphia",0,83,276,894,223,3423,298,0,531,176,0,324,6738,0,614,547,1203,3081,8155,5018,176,0,970,521,0,672,16195,1211,0,0,0,51329
"1169","Giant Food Store",-75.5674377,39.9988278,19380,"Philadelphia",0,426,1702,7937,0,5774,60,0,1168,1635,0,890,7789,0,519,0,4348,1892,18533,10756,1294,0,1128,425,0,65,28398,1875,0,0,640,97254
"1170","Acme Market",-75.587242,39.9698634,19380,"Philadelphia",0,744,937,3400,49,4290,106,0,563,749,0,680,9382,0,911,0,5674,2638,11187,7411,405,0,1733,988,0,232,21864,2251,0,27,907,77128
"1171","ShopRite",-75.5731088,39.9693041,19380,"Philadelphia",50,930,123,3778,0,4678,212,0,1059,991,0,862,3596,0,72,746,2364,3216,17012,9536,1063,0,2818,610,0,354,24015,1480,0,62,1228,80855
"1172","Rite Aid",-75.5659705,39.9979949,19380,"Philadelphia",0,182,123,353,19,860,0,0,315,199,0,243,625,0,32,13,1336,308,1457,679,147,0,448,158,0,146,2557,209,22,0,66,10497
"1173","Giant Food Store",-75.622268,39.9607101,19380,"Philadelphia",0,276,2871,11213,0,9173,122,0,1065,1694,357,1304,12068,0,1357,0,10187,2516,26424,17876,1302,0,1913,867,0,101,46199,3211,0,35,1186,153317
"1174","Walgreens",-75.619221,39.9595978,19380,"Philadelphia",0,316,565,1077,0,2154,60,0,483,261,0,853,2954,0,582,873,3391,1054,3580,3434,142,0,712,504,0,93,10214,620,0,49,320,34291
"1175","Rite Aid",-75.5902836,40.0090041,19380,"Philadelphia",0,122,211,1522,239,2347,0,0,498,352,0,777,1939,0,220,19,4027,1266,3021,3340,219,0,964,579,0,277,10155,477,0,0,301,32872
"1176","Rite Aid",-75.6050258,39.9606914,19380,"Philadelphia",0,197,299,1069,194,1714,0,0,405,210,0,1024,1527,0,75,71,1738,1056,2172,2396,137,0,540,308,0,188,7273,315,37,0,209,23154
"1177","Giant Food Store",-75.5617986,39.9030745,19382,"Philadelphia",0,359,2456,6385,0,8370,215,0,1323,1560,285,1206,7806,0,1253,0,8117,2964,21731,13310,1584,0,1432,888,0,79,36892,2740,0,28,894,121877
"1178","Rite Aid",-75.5559233,39.9687639,19382,"Philadelphia",0,67,261,982,99,1835,0,0,181,148,0,583,964,0,74,10,1673,667,1711,1665,110,0,570,234,0,405,4947,241,70,0,220,17717
"1179","Rite Aid",-75.5251914,39.9667729,19382,"Philadelphia",0,141,89,602,73,1568,0,0,266,105,0,309,1157,0,59,13,1337,553,2232,1463,127,0,381,172,0,300,4091,259,7,7,76,15387
"1180","Giant Food Store",-75.5277774,39.965419,19382,"Philadelphia",0,88,1451,3604,0,4527,60,0,649,626,0,826,4469,0,599,0,4109,1259,10218,7811,399,0,750,415,0,81,18983,1142,0,0,691,62757
"1181","Rite Aid",-75.5899266,39.9422761,19382,"Philadelphia",0,212,70,594,34,793,0,0,146,48,0,307,840,0,64,0,1106,327,1464,1414,57,0,374,187,0,148,4242,112,10,0,112,12661
"1182","Walgreens",-75.5746482,39.9197529,19382,"Philadelphia",0,67,252,813,0,1355,39,0,558,241,0,645,1246,0,342,455,1663,753,2185,2312,213,0,468,468,0,10,6934,385,0,0,38,21442
"1183","Giant Food Store",-75.8737882,39.8222376,19390,"Philadelphia",0,273,3122,10187,0,10020,291,0,1300,1582,111,1405,9549,0,1883,0,10352,3201,30114,16570,2431,0,2733,948,0,114,50365,4500,0,25,1150,162226
"1184","Family Dollar",-75.3354364,40.1323164,19401,"Philadelphia",0,0,50,148,43,80,0,0,105,37,0,127,108,0,30,0,363,950,650,1430,217,0,501,164,0,0,2460,33,3,0,0,7499
"1185","Family Dollar",-75.3239102,40.1130936,19401,"Philadelphia",0,0,158,179,68,558,0,0,224,157,0,425,333,0,307,0,1698,1905,1283,2289,120,0,502,300,0,0,4415,275,0,0,216,15412
"1186","Browns Family ShopRite",-75.3157717,40.1446116,19401,"Philadelphia",51,336,49,3173,0,2367,0,0,1132,664,0,395,996,0,0,782,3834,1436,11803,8735,930,0,3121,1009,0,114,19859,855,0,170,1051,62862
"1187","Walgreens",-75.3590383,40.1211942,19401,"Philadelphia",0,112,64,314,0,525,23,0,154,107,0,382,830,0,248,403,767,829,1595,2682,96,0,848,450,0,50,7354,216,0,21,211,18281
"1188","Rite Aid",-75.3324556,40.1333267,19401,"Philadelphia",0,82,60,539,31,1023,0,0,140,116,0,348,907,0,92,5,1230,520,1224,1558,56,0,398,310,0,230,4765,200,24,3,99,13960
"1189","Walgreens",-75.3076667,40.1477458,19401,"Philadelphia",0,286,419,754,0,1404,37,0,612,230,0,745,1117,0,153,370,2983,547,2272,1853,107,0,619,467,0,68,5732,415,0,14,151,21355
"1190","Weis Market",-75.3131604,40.1441404,19401,"Philadelphia",0,26,1384,2120,0,2641,0,0,544,396,0,1191,3377,0,320,383,2420,1349,8186,5244,810,0,1074,343,0,242,19507,1369,0,0,351,53277
"1191","Rite Aid",-75.3181983,40.1251453,19401,"Philadelphia",0,55,168,986,37,1988,0,0,394,194,0,498,1444,0,131,8,1392,1087,2245,2545,215,0,560,355,0,560,6821,267,139,18,243,22350
"1192","Walgreens",-75.3476316,40.1525383,19403,"Philadelphia",0,221,505,760,0,1943,62,0,497,280,0,681,2363,0,684,544,2587,1016,3693,3283,189,0,809,476,0,75,9676,642,0,26,156,31168
"1193","Giant Food Store",-75.4055386,40.1293258,19403,"Philadelphia",0,280,2027,5084,0,7286,181,0,930,1196,248,943,7225,0,935,0,7057,2020,19021,12550,1349,0,1550,700,0,70,35617,2189,0,49,738,109245
"1194","Walgreens",-75.3949747,40.1478736,19403,"Philadelphia",0,182,537,898,0,2082,63,0,510,246,0,937,1908,0,479,532,3256,1133,4129,3533,206,0,892,618,0,59,10618,496,0,27,332,33673
"1195","Rite Aid",-75.4082313,40.1296958,19403,"Philadelphia",0,103,290,608,29,1331,0,0,253,161,0,313,1194,0,25,191,2061,589,1553,1687,203,0,597,326,0,609,5154,145,14,0,74,17510
"1196","Dollar General",-75.3918555,40.1446425,19403,"Philadelphia",0,0,12,48,106,197,0,0,123,69,0,137,605,0,181,0,118,319,693,775,36,0,235,92,0,0,2623,98,0,0,52,6519
"1197","Rite Aid",-75.3625583,40.1235592,19403,"Philadelphia",0,180,96,321,3,753,0,0,128,126,0,303,756,0,51,100,1146,630,880,1813,160,0,641,353,0,250,5286,146,20,4,154,14300
"1198","Acme Market",-75.3946045,40.1461718,19403,"Philadelphia",0,817,745,2471,43,4092,108,0,837,767,0,555,7063,0,817,0,4806,2045,11756,7552,697,0,1930,882,0,183,20921,1872,0,0,289,71248
"1199","Walgreens",-75.3615386,40.0942514,19406,"Philadelphia",0,149,323,789,0,1477,62,0,581,242,0,793,2226,0,230,462,3443,1425,2790,3241,156,0,869,413,0,130,7162,506,0,18,243,27730
"1200","Wegmans Food Market",-75.4020399,40.0835258,19406,"Philadelphia",0,1790,4039,5601,0,13874,0,0,984,2051,1921,1380,15135,0,1721,1978,18752,3267,28291,16821,1111,0,1626,661,0,0,41596,4323,0,0,770,167692
"1201","Rite Aid",-75.3897744,40.0879189,19406,"Philadelphia",0,257,464,1714,132,2663,0,0,451,234,0,1255,1414,0,149,9,7783,1772,3564,4672,164,0,1331,541,0,450,11844,368,129,0,443,41803
"1202","Acme Market",-75.3710788,40.0938629,19406,"Philadelphia",0,973,575,1403,24,3981,104,0,499,683,0,413,6024,0,379,0,3473,1733,8240,6660,221,0,1762,965,0,129,17470,1775,0,19,475,57980
"1203","Target Store",-75.3657159,40.0954909,19406,"Philadelphia",0,221,1411,9621,943,8182,501,0,626,985,0,805,17040,0,1815,236,19912,5243,21850,14358,740,0,1706,447,0,754,35424,3418,0,82,871,147191
"1204","Giant Food Store",-75.3578594,40.0914558,19406,"Philadelphia",0,181,1223,4025,0,4181,172,0,497,771,247,657,5875,0,274,0,2501,1677,11484,9744,729,0,1193,463,0,82,23723,1347,0,35,518,71599
"1205","Giant Food Store",-75.3060284,40.1490655,19422,"Philadelphia",0,236,2232,7419,0,7930,173,0,1117,1099,110,1297,9453,0,1638,0,7789,1855,21397,17221,1125,0,1761,916,0,67,38004,2563,0,21,976,126399
"1206","Acme Market",-75.6895779,40.0765016,19425,"Philadelphia",0,459,1495,3338,114,6239,160,0,539,1033,0,535,10713,0,1456,0,7678,2152,11811,7762,659,0,1517,776,0,222,23524,2207,0,15,400,84804
"1207","Wegmans Food Market",-75.4836351,40.1643965,19426,"Philadelphia",0,2183,3802,6080,0,13765,0,0,710,1595,1159,2298,16682,0,2080,1455,17913,2657,27989,17104,1369,0,2267,705,0,0,47394,4732,0,0,940,174879
"1208","Rite Aid",-75.2876505,40.0957474,19428,"Philadelphia",0,175,113,824,16,1367,0,0,192,171,0,258,1300,0,164,15,1926,740,2018,1813,182,0,557,342,0,559,4901,310,9,4,139,18095
"1209","Weis Market",-75.2876505,40.0957474,19428,"Philadelphia",0,28,878,1901,34,2210,0,0,363,318,0,1132,3359,0,341,307,3548,1469,7044,4753,457,0,911,162,0,232,15972,1098,0,10,372,46899
"1210","Giant Food Store",-75.2856155,40.09335,19428,"Philadelphia",0,228,1553,4634,0,5757,117,0,833,990,450,784,7256,0,490,0,5839,1739,14514,9677,654,0,1437,467,0,81,28769,1880,0,22,764,88935
"1211","BJs Wholesale Club",-75.3048456,40.0959045,19428,"Philadelphia",0,0,0,45136,0,2265,0,0,0,0,0,0,66673,0,0,0,4862,6857,21174,21226,2164,0,0,3753,0,0,47225,0,0,0,0,221335
"1212","Target Store",-75.296233,40.1053996,19428,"Philadelphia",0,164,3576,14268,843,15512,316,0,1013,896,0,1686,32748,0,2179,3,31535,8863,38694,26130,1128,0,3027,468,0,1204,65415,5337,0,265,2130,257400
"1213","Rite Aid",-75.3773908,40.2659933,19438,"Philadelphia",0,66,73,358,17,909,0,0,94,65,0,405,702,0,121,26,877,305,1192,1004,36,0,308,252,0,260,3671,164,14,0,116,11035
"1214","Giant Food Store",-75.3921781,40.2857014,19438,"Philadelphia",0,120,945,3379,0,4377,114,0,526,636,71,656,4407,0,737,0,4139,1254,10443,6426,742,0,771,430,0,62,21676,1809,0,14,538,64272
"1215","ShopRite",-75.3212472,40.2619516,19440,"Philadelphia",28,477,111,3246,0,4192,0,0,835,647,0,468,3471,0,268,457,4124,2373,12746,10655,1345,0,2492,620,0,610,20788,1655,0,0,1128,72736
"1216","Giant Food Store",-75.2905871,40.2722161,19440,"Philadelphia",0,291,2647,4834,0,5797,229,0,1183,1139,90,829,8881,0,1116,0,7250,2223,20449,12924,1874,0,1811,858,0,81,37376,2078,0,46,965,114971
"1217","Walgreens",-75.3379128,40.2457348,19446,"Philadelphia",0,216,215,772,0,1242,58,0,282,166,0,428,1365,0,318,345,2479,680,2557,2052,106,0,473,268,0,92,5737,338,0,47,172,20408
"1218","BJs Wholesale Club",-75.24809,40.249258,19446,"Philadelphia",0,0,0,15133,0,2660,0,0,0,0,0,0,25521,0,0,0,0,881,5893,3107,0,0,0,734,0,0,8341,0,0,0,0,62270
"1219","Rite Aid",-75.266293,40.2587693,19446,"Philadelphia",0,134,133,597,60,1224,0,0,222,132,0,300,1206,0,67,52,1326,597,1782,1955,165,0,683,353,0,497,5654,230,34,0,132,17535
"1220","Weis Market",-75.3116546,40.2303021,19446,"Philadelphia",0,50,1306,2738,0,2900,0,0,600,399,0,1322,4160,0,410,449,3054,1756,12888,7165,822,0,1033,181,0,333,21499,2197,0,66,410,65738
